,estimator,min_score,mean_score,max_score,std_score,C,bootstrap,gamma,kernel,learning_rate,max_depth,max_features,min_samples_split,n_estimators
57,RF,0.4,0.635,1.0,0.1560715647814596,,True,,,,9,40,5,
56,RF,0.2,0.64,1.0,0.19295940851208404,,True,,,,9,40,3,
55,RF,0.5,0.68,1.0,0.12819256348686275,,True,,,,9,40,2,
54,RF,0.2,0.5733333333333333,1.0,0.2268381704113211,,True,,,,9,35,10,
53,RF,0.2,0.6599999999999999,1.0,0.1980740602232744,,True,,,,9,35,7,
52,RF,0.4,0.635,1.0,0.1560715647814596,,True,,,,9,35,5,
51,RF,0.4,0.6849999999999999,1.0,0.14442414387259955,,True,,,,9,35,3,
50,RF,0.4,0.6683333333333333,1.0,0.19096974745871256,,True,,,,9,35,2,
49,RF,0.4,0.7050000000000001,1.0,0.14511489700693495,,True,,,,9,30,10,
47,RF,0.4,0.635,1.0,0.1560715647814596,,True,,,,9,30,5,
45,RF,0.4,0.635,1.0,0.1560715647814596,,True,,,,9,30,2,
44,RF,0.2,0.595,1.0,0.20385861113363185,,True,,,,9,25,10,
43,RF,0.2,0.665,1.0,0.18936296716447315,,True,,,,9,25,7,
41,RF,0.4,0.635,1.0,0.1560715647814596,,True,,,,9,25,3,
40,RF,0.4,0.6599999999999999,1.0,0.15242484486898236,,True,,,,9,25,2,
39,RF,0.2,0.6016666666666667,1.0,0.219652503337026,,True,,,,9,20,10,
37,RF,0.2,0.5900000000000001,1.0,0.2207562758639793,,True,,,,9,20,5,
36,RF,0.2,0.615,1.0,0.19328303943526273,,True,,,,9,20,3,
35,RF,0.2,0.615,1.0,0.19328303943526273,,True,,,,9,20,2,
112,RF,0.4,0.615,1.0,0.17134273644754636,,True,,,,2,20,5,
94,RF,0.2,0.5616666666666668,1.0,0.2162881308707335,,True,,,,3,25,10,
446,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,1000,,0.0001,rbf,,,,,
133,RF,0.2,0.665,1.0,0.23739910137431722,,True,,,,2,40,7,
139,RF,0.4,0.64,1.0,0.1709775813764288,,True,,,,,20,10,
138,RF,0.2,0.615,1.0,0.19328303943526273,,True,,,,,20,7,
137,RF,0.4,0.635,1.0,0.1560715647814596,,True,,,,,20,5,
136,RF,0.2,0.5816666666666667,1.0,0.2095564098014873,,True,,,,,20,3,
169,RF,0.3333333333333333,0.5816666666666667,1.0,0.18950960104672504,,False,,,,9,25,10,
135,RF,0.4,0.635,1.0,0.1560715647814596,,True,,,,,20,2,
134,RF,0.4,0.635,1.0,0.17988422202442697,,True,,,,2,40,10,
170,RF,0.3333333333333333,0.6266666666666667,1.0,0.1810770247405476,,False,,,,9,30,2,
171,RF,0.4,0.6599999999999999,1.0,0.15242484486898236,,False,,,,9,30,3,
127,RF,0.4,0.615,1.0,0.17134273644754636,,True,,,,2,35,5,
172,RF,0.3333333333333333,0.6066666666666667,1.0,0.19353437822659716,,False,,,,9,30,5,
173,RF,0.3333333333333333,0.6066666666666667,1.0,0.19353437822659716,,False,,,,9,30,7,
132,RF,0.4,0.66,1.0,0.18903262505010435,,True,,,,2,40,5,
174,RF,0.3333333333333333,0.6016666666666668,1.0,0.17957511582126912,,False,,,,9,30,10,
131,RF,0.4,0.68,1.0,0.19218047073866099,,True,,,,2,40,3,
175,RF,0.3333333333333333,0.6066666666666667,1.0,0.19353437822659716,,False,,,,9,35,2,
130,RF,0.3333333333333333,0.6016666666666667,1.0,0.17957511582126912,,True,,,,2,40,2,
158,RF,0.2,0.64,1.0,0.22300971578236975,,True,,,,,40,7,
140,RF,0.2,0.64,1.0,0.19295940851208404,,True,,,,,25,2,
141,RF,0.2,0.6483333333333333,1.0,0.22539471550543896,,True,,,,,25,3,
142,RF,0.5,0.655,1.0,0.1362289739127963,,True,,,,,25,5,
143,RF,0.4,0.6483333333333333,1.0,0.17407693063062027,,True,,,,,25,7,
160,RF,0.3333333333333333,0.6066666666666667,1.0,0.19353437822659716,,False,,,,9,20,2,
156,RF,0.4,0.635,1.0,0.1560715647814596,,True,,,,,40,3,
161,RF,0.3333333333333333,0.6066666666666667,1.0,0.19353437822659716,,False,,,,9,20,3,
162,RF,0.3333333333333333,0.6266666666666667,1.0,0.1810770247405476,,False,,,,9,20,5,
154,RF,0.2,0.64,1.0,0.19295940851208404,,True,,,,,35,10,
153,RF,0.2,0.665,1.0,0.18936296716447315,,True,,,,,35,7,
152,RF,0.4,0.6849999999999999,1.0,0.14442414387259955,,True,,,,,35,5,
163,RF,0.3333333333333333,0.6066666666666667,1.0,0.19353437822659716,,False,,,,9,20,7,
164,RF,0.3333333333333333,0.5816666666666667,1.0,0.18950960104672504,,False,,,,9,20,10,
149,RF,0.2,0.5866666666666667,1.0,0.2220860694015323,,True,,,,,30,10,
166,RF,0.4,0.7050000000000001,1.0,0.18318933738985285,,False,,,,9,25,3,
147,RF,0.25,0.615,1.0,0.20459309209583135,,True,,,,,30,5,
146,RF,0.4,0.6849999999999999,1.0,0.14442414387259955,,True,,,,,30,3,
167,RF,0.3333333333333333,0.5816666666666667,1.0,0.18950960104672504,,False,,,,9,25,5,
145,RF,0.2,0.71,1.0,0.21385353243127253,,True,,,,,30,2,
168,RF,0.3333333333333333,0.6066666666666667,1.0,0.19353437822659714,,False,,,,9,25,7,
144,RF,0.3333333333333333,0.6416666666666667,1.0,0.17468225121313524,,True,,,,,25,10,
128,RF,0.4,0.6599999999999999,1.0,0.15242484486898236,,True,,,,2,35,7,
129,RF,0.2,0.6599999999999999,1.0,0.22744962812309308,,True,,,,2,35,10,
126,RF,0.4,0.635,1.0,0.1560715647814596,,True,,,,2,35,3,
121,RF,0.2,0.635,1.0,0.20089383597645136,,True,,,,2,30,3,
120,RF,0.2,0.64,1.0,0.22300971578236975,,True,,,,2,30,2,
183,RF,0.3333333333333333,0.6716666666666666,1.0,0.18334090893439164,,False,,,,9,40,7,
119,RF,0.4,0.635,1.0,0.1560715647814596,,True,,,,2,25,10,
184,RF,0.4,0.635,1.0,0.1560715647814596,,False,,,,9,40,10,
186,RF,0.4,0.6100000000000001,1.0,0.1556705923844749,,False,,,,5,20,3,
187,RF,0.2,0.615,1.0,0.19328303943526273,,False,,,,5,20,5,
188,RF,0.2,0.595,1.0,0.20385861113363185,,False,,,,5,20,7,
189,RF,0.2,0.6066666666666667,1.0,0.2312045751181312,,False,,,,5,20,10,
190,RF,0.2,0.6266666666666667,1.0,0.2208820700937242,,False,,,,5,25,2,
117,RF,0.4,0.615,1.0,0.17134273644754636,,True,,,,2,25,5,
116,RF,0.2,0.6033333333333334,1.0,0.2082733246908441,,True,,,,2,25,3,
192,RF,0.3333333333333333,0.6266666666666667,1.0,0.1810770247405476,,False,,,,5,25,5,
115,RF,0.2,0.665,1.0,0.21990528264080728,,True,,,,2,25,2,
193,RF,0.3333333333333333,0.5966666666666667,1.0,0.16428295373802143,,False,,,,5,25,7,
114,RF,0.2,0.6066666666666667,1.0,0.21320308523929846,,True,,,,2,20,10,
181,RF,0.4,0.6599999999999999,1.0,0.15242484486898236,,False,,,,9,40,3,
159,RF,0.2,0.5816666666666667,1.0,0.2095564098014873,,True,,,,,40,10,
179,RF,0.4,0.7050000000000001,1.0,0.18318933738985285,,False,,,,9,35,10,
177,RF,0.4,0.6900000000000001,1.0,0.19425069712444618,,False,,,,9,35,5,
122,RF,0.2,0.5616666666666668,1.0,0.2162881308707335,,True,,,,2,30,5,
124,RF,0.4,0.64,1.0,0.1709775813764288,,True,,,,2,30,10,
178,RF,0.3333333333333333,0.6466666666666667,1.0,0.1879420714534727,,False,,,,9,35,7,
123,RF,0.2,0.615,1.0,0.19328303943526273,,True,,,,2,30,7,
176,RF,0.4,0.665,1.0,0.20089383597645136,,False,,,,9,35,3,
125,RF,0.2,0.6483333333333333,1.0,0.19571095466983388,,True,,,,2,35,2,
97,RF,0.4,0.6300000000000001,0.8,0.12220201853215573,,True,,,,3,30,5,
38,RF,0.2,0.61,0.8,0.16653327995729061,,True,,,,9,20,7,
28,AB,0.2,0.5233333333333332,0.75,0.17688665548562132,,,,,3.5,,,,250
27,AB,0.2,0.4733333333333333,0.75,0.17641491496532322,,,,,3.5,,,,200
26,AB,0.0,0.43999999999999995,0.75,0.22462314118441926,,,,,3.5,,,,150
191,RF,0.4,0.615,0.75,0.12983964469041545,,False,,,,5,25,3,
215,RF,0.3333333333333333,0.5766666666666668,0.75,0.1339983416149452,,False,,,,3,25,2,
23,AB,0.2,0.575,0.75,0.20114256966970798,,,,,3,,,,250
48,RF,0.2,0.5900000000000001,0.75,0.1540562667772179,,True,,,,9,30,7,
18,AB,0.2,0.535,0.75,0.22990940244655791,,,,,2.5,,,,250
46,RF,0.3333333333333333,0.5766666666666668,0.75,0.1339983416149452,,True,,,,9,30,3,
165,RF,0.2,0.5816666666666667,0.75,0.1772396369012555,,False,,,,9,25,2,
226,RF,0.3333333333333333,0.6016666666666667,0.75,0.1405248099882089,,False,,,,3,35,3,
42,RF,0.4,0.6100000000000001,0.75,0.1083205120618128,,True,,,,9,25,5,
185,RF,0.3333333333333333,0.6016666666666667,0.75,0.1405248099882089,,False,,,,5,20,2,
180,RF,0.4,0.6599999999999999,0.75,0.10360180178613368,,False,,,,9,40,2,
208,RF,0.4,0.635,0.75,0.10889597482613086,,False,,,,5,40,7,
31,AB,0.2,0.5033333333333333,0.75,0.17838784213679534,,,,,4.0,,,,150
182,RF,0.4,0.635,0.75,0.10889597482613089,,False,,,,9,40,5,
16,AB,0.2,0.5016666666666667,0.75,0.23255226413766764,,,,,2.5,,,,150
14,AB,0.2,0.5816666666666667,0.75,0.1772396369012555,,,,,2.0,,,,300
150,RF,0.2,0.5900000000000001,0.75,0.1540562667772179,,True,,,,,35,2,
280,RF,0.4,0.5900000000000001,0.75,0.12543258481484518,,False,,,,,40,2,
148,RF,0.2,0.615,0.75,0.15766525721709693,,True,,,,,30,7,
276,RF,0.3333333333333333,0.5816666666666667,0.75,0.153015975926989,,False,,,,,35,3,
262,RF,0.2,0.5116666666666667,0.75,0.19480046771561463,,False,,,,,20,5,
101,RF,0.2,0.615,0.75,0.15766525721709693,,True,,,,3,35,3,
95,RF,0.2,0.5700000000000001,0.75,0.16411378166788226,,True,,,,3,30,2,
271,RF,0.5,0.6300000000000001,0.75,0.08326663997864531,,False,,,,,30,3,
334,SVM,0.2,0.48999999999999994,0.75,0.17813852287849852,1,,0.001,rbf,,,,,
107,RF,0.4,0.635,0.75,0.10889597482613089,,True,,,,3,40,5,
196,RF,0.3333333333333333,0.6016666666666668,0.75,0.14052480998820893,,False,,,,5,30,3,
118,RF,0.4,0.6100000000000001,0.75,0.1083205120618128,,True,,,,2,25,7,
278,RF,0.4,0.5900000000000001,0.75,0.12543258481484518,,False,,,,,35,7,
244,RF,0.3333333333333333,0.5766666666666667,0.75,0.1339983416149452,,False,,,,2,25,10,
151,RF,0.2,0.615,0.75,0.15766525721709693,,True,,,,,35,3,
62,RF,0.2,0.5900000000000001,0.75,0.1540562667772179,,True,,,,5,20,5,
58,RF,0.4,0.5900000000000001,0.75,0.12543258481484518,,True,,,,9,40,7,
155,RF,0.4,0.635,0.75,0.10889597482613089,,True,,,,,40,2,
92,RF,0.2,0.5900000000000001,0.75,0.1540562667772179,,True,,,,3,25,5,
157,RF,0.4,0.6100000000000001,0.75,0.1083205120618128,,True,,,,,40,5,
430,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1000,,1,rbf,,,,,
